story_id,authenticity_score,emotion_provoking_score,empathy_score,engagement_score,narrative_complexity_score,human_likeness_score
0,4.5,4.5,4.5,4.5,4.0,5.0
1,4.5,4.5,4.5,4.5,4.5,5.0
2,4.0,3.0,3.0,4.0,3.0,4.0
3,4.0,4.0,4.0,3.5,3.5,4.0
4,4.0,3.0,3.0,4.0,3.0,4.0
5,4.0,3.0,3.0,4.0,4.0,4.0
6,5.0,4.0,4.0,4.0,4.0,5.0
7,4.0,3.0,3.0,4.0,3.0,4.0
8,4.5,4.0,4.0,4.0,4.0,4.0
9,4.0,4.0,4.0,4.0,3.0,4.0
10,4.0,3.0,3.0,3.0,3.0,2.0
11,4.0,3.0,4.0,3.0,4.0,2.0
12,4.0,3.0,3.0,4.0,3.0,4.0
13,4.0,2.0,3.0,1.0,2.0,1.0
14,4.0,3.0,3.0,4.0,4.0,5.0
15,4.0,3.0,3.0,4.0,3.0,5.0
16,4.0,3.0,4.0,3.5,4.0,4.0
17,4.0,4.0,4.0,4.0,4.0,3.0
18,4.0,3.0,4.0,4.0,4.0,2.0
19,4.5,4.0,4.5,4.5,4.5,4.0
20,4.0,3.0,3.0,4.0,3.0,5.0
21,4.0,3.0,3.0,4.0,3.0,3.0
22,4.0,3.0,3.0,4.0,2.0,5.0
23,4.0,3.0,3.0,4.0,2.0,5.0
24,3.5,4.0,3.5,4.5,3.0,3.5
25,4.0,3.0,2.0,3.0,2.0,2.0
26,4.5,4.0,4.0,4.0,3.0,5.0
27,4.0,3.0,4.0,5.0,3.0,5.0
28,4.0,3.0,3.0,4.0,2.0,4.0
29,4.5,4.0,4.0,4.5,3.5,4.5
30,4.0,3.0,2.0,3.0,4.0,2.0
31,3.0,2.5,2.0,3.0,3.5,2.0
32,4.0,2.0,3.0,4.0,5.0,2.0
33,3.5,3.0,2.5,3.0,4.0,4.5
34,4.0,3.0,3.0,4.0,5.0,5.0
35,3.5,3.0,2.5,4.0,4.5,2.0
36,3.5,3.0,2.5,3.0,3.5,2.0
37,3.5,4.0,3.0,4.5,5.0,5.0
38,3.5,3.0,2.5,3.5,4.5,2.0
39,3.5,3.0,3.0,4.0,3.5,3.0
40,4.0,3.0,3.0,4.0,2.0,4.0
41,4.0,3.0,3.0,4.0,2.0,4.0
42,4.0,3.0,3.0,4.0,3.0,3.0
43,3.5,3.0,3.0,3.0,2.5,3.0
44,4.0,3.0,3.0,4.0,2.0,4.0
45,3.0,3.0,3.0,4.0,2.0,3.0
46,4.0,3.0,4.0,4.0,3.0,5.0
47,4.0,3.0,3.0,4.0,3.0,4.0
48,3.5,2.5,3.0,3.0,2.5,3.0
49,3.0,2.0,2.0,3.0,2.0,3.0
50,4.0,3.0,3.0,4.0,4.0,4.0
51,4.0,3.0,3.0,4.0,3.0,4.0
52,4.0,4.0,4.0,4.0,4.0,3.0
53,4.0,3.0,3.0,4.0,3.0,4.0
54,4.0,3.0,3.0,3.0,3.0,4.0
55,4.5,4.0,4.0,4.0,4.0,5.0
56,4.0,3.0,3.0,4.0,3.0,4.0
57,4.0,3.0,4.0,4.0,4.0,4.0
58,4.5,4.0,4.0,4.0,3.0,4.0
59,4.0,3.0,4.0,4.0,3.0,4.0
60,5.0,4.0,4.0,4.0,3.0,5.0
61,4.2,4.0,4.1,4.3,3.8,4.4
62,4.5,4.0,4.0,4.5,3.5,4.5
63,4.5,4.5,4.5,4.5,3.5,4.5
64,4.0,5.0,4.0,5.0,3.0,5.0
65,4.5,4.0,4.5,4.5,3.5,5.0
66,4.5,4.8,4.3,4.5,4.0,4.7
67,5.0,5.0,5.0,5.0,4.0,5.0
68,4.0,3.0,4.0,4.0,2.0,5.0
69,4.5,5.0,4.5,4.5,4.0,5.0
70,2.0,2.0,2.0,3.0,2.0,2.0
71,4.0,2.0,3.0,3.0,3.0,2.0
72,4.5,4.0,4.5,4.0,4.0,4.5
73,4.0,3.0,4.0,4.0,4.0,2.0
74,2.5,3.0,4.0,4.0,3.0,2.5
75,4.0,2.0,3.0,4.0,4.0,3.0
76,4.0,3.0,3.0,4.0,2.0,5.0
77,4.0,3.0,4.0,3.0,2.0,2.0
78,3.5,3.0,4.0,4.0,3.0,2.0
79,4.0,2.0,3.0,4.0,3.0,2.0
80,4.0,3.0,3.0,4.0,3.0,4.0
81,4.0,3.0,3.0,4.0,2.0,4.0
82,4.0,3.0,3.0,3.0,3.0,5.0
83,4.0,3.0,3.0,3.0,2.0,3.0
84,4.0,3.0,3.0,4.0,3.0,4.0
85,4.0,3.0,4.0,3.0,3.0,2.0
86,4.0,3.0,4.0,4.0,3.0,4.0
87,4.0,3.0,3.0,4.0,3.0,4.0
88,4.0,3.0,3.0,4.0,4.0,4.0
89,4.5,3.5,3.5,4.0,4.0,4.5
90,4.0,3.0,4.0,4.0,4.0,5.0
91,4.0,3.0,4.0,4.0,3.0,4.0
92,4.5,4.5,4.5,4.5,4.0,5.0
93,4.0,3.0,4.0,4.0,3.0,4.0
94,4.0,3.0,4.0,4.0,3.0,4.0
95,5.0,5.0,5.0,5.0,4.0,5.0
96,4.5,4.0,4.5,3.5,3.0,4.5
97,4.0,3.0,4.0,3.0,2.0,5.0
98,4.0,3.0,3.0,3.0,2.0,5.0
99,4.0,3.0,4.0,4.0,2.0,5.0
100,4.5,4.0,4.5,4.5,4.5,4.0
101,4.0,3.0,3.0,4.0,3.0,4.0
102,4.0,3.0,3.0,4.0,3.0,4.0
103,3.5,3.0,3.0,3.5,2.5,3.0
104,3.5,3.0,3.0,4.0,3.0,4.0
105,4.0,3.5,4.0,4.0,4.0,4.5
106,3.5,3.0,3.0,4.0,3.0,4.0
107,3.5,3.5,3.0,3.5,3.0,4.0
108,4.0,3.0,4.0,4.0,3.0,4.0
109,4.0,3.0,4.0,3.0,3.0,3.0
110,4.0,3.0,3.0,4.0,3.0,4.0
111,4.0,3.0,4.0,4.0,3.0,4.0
