story_id,authenticity_score,emotion_provoking_score,empathy_score,engagement_score,narrative_complexity_score,human_likeness_score
0,4.0,3.0,3.0,4.0,3.0,4.0
1,4.5,3.5,3.5,4.0,3.5,4.0
2,4.0,3.0,4.0,4.0,3.0,4.0
3,4.5,4.5,4.5,4.5,4.5,4.5
4,4.0,3.0,3.0,3.0,3.0,4.0
5,4.0,3.0,3.0,4.0,3.0,4.0
6,4.0,3.0,4.0,3.0,3.0,4.0
7,3.5,3.0,3.0,3.5,3.0,4.0
8,4.0,3.0,3.0,4.0,3.0,4.0
9,4.0,3.0,4.0,5.0,3.0,5.0
10,4.0,3.0,3.0,4.0,4.0,4.0
11,4.0,4.0,5.0,4.0,5.0,5.0
12,4.0,4.0,3.0,3.0,4.0,2.0
13,4.0,3.0,4.0,3.0,3.0,3.0
14,4.0,3.0,4.0,4.0,4.0,3.0
15,4.0,3.0,3.0,4.0,4.0,4.0
16,4.5,4.0,4.5,4.0,4.5,3.5
17,4.0,3.0,3.0,4.0,3.0,4.0
18,4.0,3.0,4.0,4.0,4.0,4.0
19,4.0,3.0,4.0,3.0,4.0,2.0
20,4.0,3.0,3.0,4.0,3.0,4.0
21,4.5,4.0,4.0,4.5,4.5,5.0
22,4.0,3.0,3.0,4.0,3.0,5.0
23,4.0,3.0,3.0,3.0,2.0,4.0
24,4.0,3.0,4.0,3.0,3.0,4.0
25,2.0,3.0,2.0,2.0,2.0,2.0
26,3.5,3.0,2.5,3.5,3.0,2.5
27,4.0,2.0,3.0,3.0,2.0,2.0
28,4.0,2.0,3.0,1.0,2.0,1.0
29,4.0,3.0,4.0,4.0,3.0,5.0
30,3.0,2.0,2.0,3.0,3.0,2.0
31,3.5,3.0,2.5,3.0,3.0,2.0
32,4.0,3.0,4.0,3.0,4.0,2.0
33,4.0,3.0,2.0,4.0,4.0,5.0
34,3.0,3.0,2.0,3.0,4.0,2.0
35,4.0,3.0,2.0,4.0,5.0,2.0
36,4.0,2.0,3.0,1.0,2.0,1.0
37,3.5,3.0,2.5,3.0,3.0,2.5
38,4.0,3.0,3.0,4.0,5.0,4.0
39,2.0,2.0,2.0,3.0,4.0,2.0
40,4.0,3.0,3.0,4.0,3.0,3.0
41,4.0,2.0,3.0,1.0,2.0,1.0
42,4.0,3.0,3.0,4.0,3.0,5.0
43,4.0,3.0,3.0,4.0,2.0,5.0
44,2.0,3.0,2.0,4.0,3.0,2.0
45,4.0,3.0,3.0,4.0,3.0,5.0
46,4.0,3.0,3.0,4.0,2.0,4.0
47,4.5,4.5,4.5,4.5,4.5,4.5
48,3.0,2.0,2.0,4.0,2.0,3.0
49,3.5,4.0,3.5,4.5,3.0,3.0
50,4.0,3.0,4.0,4.0,4.0,5.0
51,4.0,3.0,4.0,4.0,5.0,5.0
52,4.0,3.0,3.0,4.0,3.0,3.0
53,4.0,3.0,4.0,4.0,3.0,5.0
54,4.0,3.0,3.0,4.0,3.0,2.0
55,4.0,3.0,3.0,4.0,3.0,4.0
56,4.0,3.0,4.0,3.0,3.0,5.0
57,4.0,3.0,3.0,4.0,3.0,4.0
58,4.0,3.0,3.0,4.0,2.0,2.0
59,4.0,3.0,3.0,4.0,2.0,4.0
60,5.0,5.0,5.0,5.0,3.0,5.0
61,4.0,4.0,4.0,4.0,3.0,4.0
62,4.5,4.5,4.5,4.0,3.5,4.5
63,4.0,3.0,3.0,3.0,2.0,4.0
64,4.0,4.0,4.0,4.0,3.0,5.0
65,4.0,3.0,3.0,4.0,2.0,4.0
66,4.0,3.0,4.0,4.0,3.0,4.0
67,4.5,4.5,4.0,4.0,4.0,5.0
68,5.0,5.0,5.0,5.0,4.0,5.0
69,4.5,4.0,4.5,4.0,3.5,4.5
70,4.0,3.0,3.0,4.0,4.0,4.0
71,4.5,3.0,4.0,4.0,4.5,5.0
72,3.0,3.0,4.0,2.0,2.0,4.0
73,4.0,3.0,3.0,4.0,2.0,2.0
74,4.0,3.0,4.0,3.0,3.0,4.0
75,4.0,3.0,4.0,3.0,2.0,4.0
76,4.0,3.0,4.0,4.0,4.0,3.0
77,4.0,3.0,4.0,4.0,4.0,4.0
78,4.0,2.0,3.0,4.0,2.0,4.0
79,3.0,2.0,3.0,3.0,2.0,2.0
80,4.0,3.0,3.0,3.0,2.0,4.0
81,4.0,3.0,3.0,4.0,4.0,4.0
82,4.0,3.0,3.0,3.0,2.0,4.0
83,4.0,3.0,3.0,3.0,4.0,4.0
84,4.0,3.0,3.0,4.0,3.0,4.0
85,4.0,3.0,3.0,4.0,2.0,4.0
86,4.0,2.0,3.0,2.0,4.0,2.0
87,4.0,3.0,4.0,4.0,3.0,4.0
88,4.0,3.0,3.0,4.0,3.0,3.0
89,4.0,3.0,3.0,4.0,3.0,4.0
90,4.5,4.0,4.0,4.0,3.0,5.0
91,4.0,3.0,4.0,4.0,4.0,5.0
92,4.0,3.0,4.0,4.0,3.0,4.0
93,4.0,3.0,3.0,4.0,3.0,4.0
94,4.0,3.0,3.0,4.0,2.0,5.0
95,4.5,4.0,4.0,4.0,3.5,5.0
96,4.0,3.0,3.0,4.0,2.0,4.0
97,4.5,4.5,4.5,4.5,4.0,4.5
98,4.0,3.0,4.0,4.0,4.0,5.0
99,4.0,3.0,4.0,4.0,3.0,4.0
100,4.0,3.0,3.0,4.0,3.0,3.0
101,3.5,4.0,3.5,4.0,3.5,3.0
102,3.0,2.0,3.0,3.0,2.0,3.0
103,3.0,3.0,4.0,3.0,3.0,4.0
104,4.0,4.0,3.0,4.0,3.0,2.0
105,3.0,3.0,4.0,4.0,3.0,3.0
106,4.0,3.0,3.0,4.0,3.0,3.0
107,4.0,3.0,3.0,4.0,3.0,5.0
108,3.5,3.0,3.0,4.0,3.5,2.5
109,3.5,4.0,3.0,4.0,3.0,2.5
110,4.5,4.0,4.0,4.0,3.0,5.0
111,4.0,3.0,3.0,4.0,2.0,4.0
112,4.0,3.0,4.0,3.0,3.0,2.0
113,4.5,4.5,4.5,4.5,4.5,4.5
114,4.0,4.0,4.0,4.0,3.0,5.0
115,4.0,4.0,3.5,4.0,3.5,4.0
116,4.0,3.0,3.0,4.0,3.0,3.0
117,4.0,3.0,3.0,4.0,2.0,4.0
118,4.0,3.0,3.0,4.0,3.0,4.0
119,4.0,3.0,3.0,4.0,4.0,5.0
120,3.0,3.0,3.0,4.0,3.0,3.0
121,3.5,3.0,3.0,3.5,3.0,3.0
122,4.5,4.0,4.0,4.0,3.5,5.0
123,2.0,3.0,2.0,3.0,3.0,2.0
124,4.5,4.5,4.5,4.5,3.5,4.5
125,4.0,3.0,3.0,4.0,2.0,4.0
126,4.0,3.0,3.0,4.0,2.0,4.0
127,3.0,3.0,2.0,3.0,2.0,2.0
128,4.5,4.0,4.0,4.5,4.0,4.5
129,4.0,4.0,4.0,4.0,3.0,3.0
130,4.0,3.0,3.0,3.0,2.0,4.0
131,3.5,3.0,3.5,3.5,2.5,4.0
132,4.0,3.0,3.0,3.0,2.0,4.0
133,4.0,4.0,4.0,4.0,3.0,4.0
134,3.0,3.0,3.0,4.0,2.0,4.0
135,4.0,3.0,4.0,3.0,2.0,4.0
136,4.0,3.0,3.0,4.0,3.0,5.0
137,4.0,3.0,3.0,4.0,2.0,5.0
138,4.0,3.0,3.0,4.0,2.0,4.0
139,4.0,3.0,4.0,3.0,2.0,4.0
140,4.2,4.0,4.1,4.3,4.0,4.2
141,4.0,3.0,3.0,4.0,3.0,4.0
142,4.0,3.0,3.0,4.0,3.0,4.0
143,4.0,4.0,4.0,4.0,4.0,4.0
144,4.0,3.0,3.0,4.0,3.0,4.0
145,4.0,3.0,3.0,4.0,3.0,4.0
146,4.0,4.0,4.0,4.0,4.0,4.0
147,4.0,3.0,3.0,4.0,3.0,4.0
148,4.0,3.0,3.0,4.0,3.0,4.0
149,4.0,3.0,3.0,4.0,4.0,5.0
150,4.5,4.0,4.5,4.0,3.5,5.0
151,4.0,3.0,3.0,3.0,2.0,2.0
152,4.0,3.0,3.0,4.0,2.0,4.0
153,4.0,3.0,4.0,3.0,4.0,3.0
154,4.0,3.0,3.0,3.0,2.0,4.0
155,4.0,3.0,3.0,3.0,3.0,5.0
156,4.0,3.0,3.0,4.0,3.0,4.0
157,4.0,3.0,3.0,3.0,2.0,3.0
158,4.0,3.0,3.0,4.0,4.0,5.0
159,4.0,3.0,4.0,4.0,4.0,2.0
160,4.0,2.0,3.0,1.0,2.0,1.0
161,4.5,3.5,4.0,4.0,4.0,5.0
162,4.0,3.0,3.0,4.0,3.0,4.0
163,4.0,3.0,3.0,4.0,3.0,4.0
164,4.0,3.0,3.0,4.0,3.0,5.0
165,4.5,4.0,4.0,4.0,3.5,4.5
166,4.0,3.0,4.0,4.0,3.0,5.0
167,4.0,3.0,3.0,4.0,3.0,4.0
168,4.0,3.0,4.0,4.0,4.0,5.0
169,4.0,3.0,3.0,4.0,2.0,4.0
170,4.0,2.0,3.0,1.0,5.0,1.0
171,4.5,4.5,4.5,4.5,5.0,4.0
172,5.0,5.0,5.0,5.0,5.0,5.0
173,4.0,3.0,3.0,3.0,4.0,2.0
174,4.0,3.0,4.0,4.0,5.0,2.0
175,4.0,3.0,4.0,3.0,5.0,2.0
176,4.5,4.5,4.5,4.5,5.0,5.0
177,4.5,4.8,4.5,4.3,4.7,4.5
178,4.5,4.0,4.0,4.0,4.0,4.5
179,4.0,3.0,4.0,3.0,5.0,2.0
180,4.0,3.0,3.0,4.0,3.0,4.0
181,4.0,3.0,4.0,4.0,4.0,5.0
182,4.2,4.0,4.1,4.3,4.2,4.4
183,4.0,2.0,3.0,1.0,2.0,1.0
